"","name","alcohol_impaired_driving_deaths","high_school_graduation","unemployment","median_household_income","children_in_single_parent_households","social_associations","drug_overdose_deaths","disconnected_youth","homicides","suicides","population","population_density","below_18_years_of_age","65_and_older","non_hispanic_black","american_indian_or_alaska_native","hispanic","female"
"119","Calhoun County","0.1666666667","","0.0311973019","52535","0.1760089686","12.655557899","","","","",4695,7.46897264159496,"0.1827476038","0.2274760383","0.2017039404","0.0083067093","0.0517571885","0.4869009585"
"120","Carroll County","0.4","0.852919708","0.0294773741","50433","0.1478274812","13.715491472","21.153823554","","","23.248954266",28742,45.6274699929146,"0.216408044","0.2384315636","0.006958458","0.0143692158","0.1598009881","0.4957901329"
"121","Chicot County","0.25","","0.062269836","38217","0.4532856504","10.979139635","","","20.517871066","",9873,15.4997602068802,"0.2162463284","0.2238428036","0.5265876633","0.0057733212","0.064114251","0.4903271549"
"122","Clark County","0.3658536585","0.8677595628","0.0451242382","50519","0.3582269333","16.41574035","","","","14.327022811",21250,24.5389216638991,"0.1995764706","0.1666823529","0.2324705882","0.0066352941","0.0540235294","0.5195764706"
"123","Clay County","0.3043478261","0.9692073171","0.0398457584","46855","0.2589549786","15.331010453","23.107496072","","","22.132679025",14265,22.3161291515073,"0.2153522608","0.2140904311","0.0099544339","0.0065895549","0.0249561865","0.5043112513"
"124","Cleburne County","0.2926829268","0.9058894231","0.0423992878","52662","0.1936373277","14.391365181","","","7.9720749603","18.427077916",25284,45.6423530247584,"0.1848599905","0.2761034646","0.0055370986","0.0082660971","0.0305331435","0.4998022465"
"125","Cleveland County","0.0833333333","","0.0387972842","55533","0.2848874598","6.6542454086","","","","",7467,12.4884922031173,"0.2176242132","0.2176242132","0.1079416097","0.0066961296","0.0299986608","0.5067630909"
"126","Columbia County","0.4782608696","0.925","0.0435914855","47278","0.3564922686","12.791107975","","","11.540400513","12.711455838",22216,29.000155434403,"0.2114241988","0.1764944184","0.3486226143","0.0063917897","0.0322290241","0.5144040331"
"127","Conway County","0.3333333333","0.9263771186","0.0374509571","52405","0.2762820513","11.97719542","","","","19.293499889",21046,38.1325450491777,"0.2233203459","0.2008932814","0.111565143","0.0094554785","0.0476099971","0.5016630239"
"128","Craighead County","0.25","0.9026608821","0.0275589185","60580","0.3206973884","8.8221140993","10.454158515","0.0778346745","7.6249873465","15.541254126",113017,159.817652208816,"0.2489271526","0.1425626233","0.1766636878","0.0054770521","0.0577081324","0.512232673"
"129","Crawford County","0.375","0.9344968153","0.0321440784","54741","0.295181137","6.1280598894","17.108273989","0.1068406206","2.9719991953","24.504373446",61075,102.600737089491,"0.2396070405","0.17997544","0.015980352","0.0273270569","0.0916086779","0.5065247646"
"130","Crittenden County","0.2833333333","0.9011850866","0.0404828857","49644","0.4568434032","10.310362967","18.868451948","0.1652526743","25.414763022","13.85219011",47061,76.7885470282631,"0.2691188033","0.1521217144","0.5506470326","0.0045685387","0.0318947749","0.5274643548"
"131","Cross County","0.1304347826","0.9300904977","0.0368300373","48299","0.3651657595","15.586595528","26.400227448","","","23.319216257",16601,26.9357888198912,"0.2348051322","0.1891452322","0.2289621107","0.0046382748","0.0227697127","0.5106318896"
"132","Dallas County","0.3333333333","","0.040189989","44476","0.4061096137","19.02346227","","","","",6191,9.27736824571902,"0.1985139719","0.2574705217","0.4000969149","0.0092069133","0.0458730415","0.5060571798"
"133","Desha County","0.3333333333","0.8478723404","0.0527269068","41251","0.5061425061","17.132551849","","","16.113438608","20.960155908",10771,14.531316166928,"0.2480735308","0.2018382694","0.4658806053","0.0049206202","0.0735307771","0.5292916164"
"134","Drew County","0.380952381","0.8532051282","0.0440564137","48635","0.293919793","10.520163647","","","14.889115273","25.062683614",16911,20.4074746350807,"0.2206847614","0.1803559813","0.2733723612","0.0062089764","0.0418662409","0.5084856011"
"135","Faulkner County","0.2625","0.8835896501","0.0293395823","63429","0.1954836415","9.1922050102","14.549032886","0.0658644712","5.1708031176","17.315844775",127665,197.244276754601,"0.2225512082","0.1411193358","0.1243175498","0.0069478714","0.0473269886","0.5145028003"
"136","Franklin County","0.15625","0.8863043478","0.0334228188","48248","0.1571169303","13.393117102","","0.2655426765","","26.864373214",17271,28.3613314164372,"0.2225117249","0.2020728389","0.0078744717","0.018354467","0.0402408662","0.5008395576"
"137","Fulton County","0.125","0.941025641","0.0338847917","42588","0.1821011673","7.4104569782","","","","27.227084614",12382,20.0357902142428,"0.2128896786","0.2579550961","0.0084800517","0.0106606364","0.0251978679","0.5025036343"
"138","Garland County","0.2043010753","0.8639405685","0.0380866768","53239","0.3671851174","11.262832652","29.381813325","0.1042838598","11.127633962","28.90274953",100089,147.707861436377,"0.1947766488","0.2514961684","0.0853240616","0.007773082","0.0664308765","0.5154312662"
"139","Grant County","0.0967741935","0.8912903226","0.0309400094","63512","0.2895545315","10.503040354","","","","19.957248621",18160,28.739282737097,"0.2174008811","0.1874449339","0.0311674009","0.0058370044","0.034030837","0.4992290749"
"140","Greene County","0.2307692308","0.9101724138","0.0325757576","54475","0.2942135289","9.499751711","12.387149425","","5.3727588485","26.39940619",46448,80.4516968429749,"0.2373622115","0.1668532553","0.0231226318","0.0054469514","0.0336505339","0.5050378918"
"141","Hempstead County","0.275862069","0.8662863071","0.0327062847","46423","0.3877307921","10.155377272","","","7.99259353","9.0929399392",19453,26.7505508338478,"0.2491646533","0.1942116897","0.2958926644","0.008739012","0.141571994","0.508764715"
"142","Hot Spring County","0.28","0.9017906336","0.0351181444","50654","0.2680634725","11.162061059","18.866800389","","10.222292264","34.308327372",33203,53.9935456094488,"0.1908562479","0.197512273","0.1088154685","0.0070174382","0.0390024998","0.4720055417"
"143","Howard County","0.5263157895","0.9663288288","0.0333395073","46449","0.370269452","12.600409513","","","11.891249122","16.675273338",12557,21.3797430379102,"0.2552361233","0.1880226169","0.1993310504","0.0163255555","0.1384088556","0.5129409891"
"144","Independence County","0.3442622951","0.8982844244","0.0335764663","57611","0.2373069659","12.459242372","10.590883015","","3.806522095","20.932912202",37945,49.6849914682515,"0.2408485967","0.1852945052","0.0235340625","0.0093556463","0.075872974","0.50512584"
"145","Izard County","0.5833333333","0.9520220588","0.0517547757","43920","0.1946902655","10.063978147","","","","32.641691328",14048,24.2122977714829,"0.1786019362","0.2540575171","0.0254840547","0.0088268793","0.0293280182","0.4713838269"
"146","Jackson County","0.1904761905","0.8413793103","0.049519318","43579","0.3025390028","11.30212361","","","8.4266585771","15.284054966",16624,26.2369255830274,"0.1989292589","0.1823869105","0.176672281","0.0080004812","0.0345885467","0.4983758422"
"147","Jefferson County","0.1944444444","0.8127230971","0.0520776487","45894","0.4726170569","13.057803556","17.67123426","0.130275677","34.390779916","13.454163999",64246,73.6474180130741,"0.2135852816","0.1896304828","0.5690159699","0.0046228559","0.0268032251","0.5018211251"
"148","Johnson County","0.16","0.8875","0.0412830413","46660","0.2804439581","7.7384407042","17.735887301","","5.9605412171","23.7698355",26001,39.3364613375889,"0.2433367947","0.1775316334","0.0172685666","0.0130764201","0.1478789277","0.5008268913"
"149","Lafayette County","0.5","","0.0478654592","42437","0.2936170213","6.4903456109","","","","",6101,11.5227899284607,"0.1852155384","0.2530732667","0.3432224226","0.0081953778","0.0413047041","0.5136862809"
"150","Lawrence County","0.2272727273","0.9015330189","0.0356673001","47312","0.3034880527","7.979376381","20.363280932","","","25.386299691",16205,27.5816673920167,"0.2213514347","0.1919777846","0.011848195","0.0066646097","0.0177722925","0.5042270904"
"151","Lee County","0.3636363636","0.775","0.0459501558","35213","0.5059116366","8.121591832","","","20.598954207","33.568585132",8364,13.9444815580121,"0.1805356289","0.2015781923","0.5283357245","0.0075322812","0.0350310856","0.4365136298"
"152","Lincoln County","0.2727272727","0.925","0.0447439353","48311","0.2399372713","3.8352381683","","","10.688442587","20.10343471",12916,23.0863215181374,"0.1562403221","0.151362651","0.3004026014","0.0062712914","0.0477702075","0.3599411583"
"153","Little River County","0.4444444444","0.9331818182","0.0386167147","48883","0.3846731781","13.395847287","","","","24.110465796",11821,22.251101781794,"0.2182556467","0.2152102191","0.191608155","0.0175958041","0.0428897724","0.5146772693"
"154","Logan County","0.5","0.9460727969","0.0381789715","48510","0.2407071623","13.669573415","15.602814748","","","32.194030213",21253,29.9711185602286,"0.2076883264","0.2053357173","0.0135980803","0.0123276714","0.0347245095","0.5044934833"
"155","Lonoke County","0.2264150943","0.8816890595","0.028324728","66160","0.255057026","7.6282754744","22.52739331","0.084556962","4.8791912253","20.722198844",75225,97.5112138567249,"0.2449451645","0.1486872715","0.0640611499","0.008188767","0.0522299767","0.5041143237"
"156","Madison County","0.2727272727","0.875","0.0248622325","51233","0.2519805776","3.5377358491","","","10.449411785","27.385438233",17486,20.9604562268202,"0.2352167448","0.1967288116","0.0062907469","0.0184719204","0.0699988562","0.4973121354"
"157","Marion County","0.2222222222","0.8942446043","0.0372720063","49313","0.2384318766","8.2459653669","","","","26.234690762",17254,28.9206265505507,"0.1862756462","0.2915845601","0.0066651211","0.0117074302","0.0277616785","0.5012750667"
"158","Miller County","0.2857142857","0.8292325056","0.0390108719","48652","0.4137518685","11.723604305","20.916774478","0.1786871961","9.1998133752","19.608169758",42552,68.1878924726563,"0.2362051137","0.1725653318","0.2543241211","0.0089772514","0.0410556496","0.5013395375"
"159","Mississippi County","0.4571428571","0.8606199187","0.0524548119","45168","0.4102344197","11.850432415","20.767914403","","29.275113742","14.679461755",38896,43.1175095431109,"0.2582013575","0.158602427","0.3561034554","0.0058617853","0.0514962978","0.5092554504"
"160","Monroe County","0.2222222222","","0.0442097027","33090","0.4307167235","8.9780038905","","","","",6564,10.8056339410145,"0.227757465","0.2413162706","0.3964046313","0.0085313833","0.0295551493","0.5240706886"
"161","Montgomery County","0.2777777778","","0.0478184991","46069","0.1965923984","4.6452212287","","","","",8556,10.9628647737548,"0.180458158","0.2740766713","0.0050257129","0.0162459093","0.0494389902","0.5009350164"
"162","Nevada County","0.2666666667","0.9328125","0.0392099913","44649","0.4557165862","8.5501404666","","","","",8181,13.2423717366711,"0.2220999878","0.2162327344","0.2940960763","0.0048893778","0.0477936683","0.5086175284"
"163","Newton County","0.1176470588","0.9258928571","0.0299625468","47996","0.2230113636","6.9405885619","","","","",7078,8.62039884053039,"0.1866346426","0.2729584628","0.0045210511","0.0145521334","0.0268437412","0.4879909579"
"164","Ouachita County","0.4333333333","0.93671875","0.039043082","49275","0.4027283511","15.690845512","","","7.2822162211","13.211934886",22049,30.0919290704816,"0.2230033108","0.2158828065","0.3946210713","0.0046714137","0.0282098961","0.5167127761"
"165","Perry County","0.2307692308","0.9056521739","0.0364152282","56640","0.2194457065","9.0325170614","","","","21.824024824",10063,18.252031480206,"0.2124614926","0.2106727616","0.0208685283","0.0105336381","0.0374639769","0.494683494"
"166","Phillips County","0.3181818182","0.8205598456","0.0627562845","36098","0.5787647467","11.94517792","","","49.96985945","22.238090989",15304,22.1681445515715,"0.2547046524","0.2104025091","0.6194458965","0.0049006796","0.0242420282","0.5286199686"
"167","Pike County","0.1666666667","0.9621069182","0.0370007351","41348","0.1552428507","8.9409894695","","","","18.084242868",10179,16.9555254096848,"0.2219274978","0.2117103841","0.0359563808","0.0137538069","0.0706356224","0.4997543963"
"168","Poinsett County","0.2777777778","0.8485035211","0.0338338338","47372","0.3187454413","10.150044131","24.470642426","","6.6400260772","26.717989502",22495,29.6652293622232,"0.2396532563","0.1835519004","0.0836630362","0.0048899756","0.0381418093","0.5086463659"
"169","Polk County","0.2608695652","0.915392562","0.0365946633","45289","0.2140871177","14.468041131","","0.2401700319","","35.396463882",19337,22.567854380635,"0.2199410457","0.2349382014","0.0061022909","0.0233231628","0.0674872007","0.5065418628"
"170","Pope County","0.2857142857","0.9214415042","0.0386712403","57881","0.2532901537","13.325181458","14.048232264","0.0562625586","6.4848087764","20.310130634",64065,78.9997510358413,"0.2289237493","0.1659876688","0.03165535","0.0111137126","0.1064699914","0.5012877546"
"171","Prairie County","0.3125","","0.0296108291","51017","0.2328267477","13.521819299","","","","",8069,12.4614593451469,"0.2052298922","0.2429049449","0.1042260503","0.0044615194","0.0228033214","0.4923782377"
"172","Pulaski County","0.2861356932","0.7939961169","0.0348265789","57057","0.3702052324","15.584898736","27.479217257","0.1115842812","17.82044684","16.36494689",399145,526.322132930501,"0.2291623345","0.170361648","0.382662942","0.0046574553","0.0660787433","0.5218880357"
"173","Randolph County","0.16","0.8915322581","0.0339403974","45638","0.1502155661","5.3008216274","","","","20.702522182",18837,28.8949758252523,"0.2449965493","0.1941922811","0.011042098","0.0076976164","0.0264373308","0.5022031109"
"174","St. Francis County","0.1666666667","0.9321256039","0.0488672287","38062","0.4885292913","10.55455385","16.571152386","","22.087682436","7.4204866094",22451,35.3679368388192,"0.2129971939","0.1758941695","0.5180170148","0.0088637477","0.0615117367","0.4448354194"
"175","Saline County","0.2666666667","0.9114739663","0.0275649567","70330","0.1965901915","7.585859957","27.984221205","0.0880334728","3.771161223","22.567232446",127357,176.025064498655,"0.2275414779","0.1874258973","0.0954168204","0.0063914822","0.0588032067","0.5095126299"
"176","Scott County","0.1428571429","0.9335106383","0.0281323877","42599","0.2961186219","11.199348402","","","","23.458102334",9805,10.9816888237668,"0.2295767466","0.2145843957","0.0085670576","0.0276389597","0.0851606323","0.490464049"
"177","Searcy County","0.2105263158","","0.0448695652","38070","0.1364779874","5.076142132","","","","23.132237977",7918,11.8910504463139,"0.2006819904","0.2554938116","0.0040414246","0.0142712806","0.0337206365","0.4888860823"
"178","Sebastian County","0.2191780822","0.9005796632","0.0309878507","52679","0.2585957054","9.968847352","17.716776485","0.144451146","6.5903378944","18.716570094",129059,242.965351662209,"0.2359618469","0.1713169946","0.0656521436","0.0260888431","0.15778055","0.5057686794"
